,1,2,3,umap_x_coordinate,umap_y_coordinate
85,0.5789473684210527,0.21052631578947367,0.21052631578947367,41.3086,12.449453
86,0.631578947368421,0.21052631578947367,0.1578947368421053,42.906345,12.116116
87,0.6842105263157894,0.21052631578947367,0.10526315789473695,44.506813,11.603012
88,0.7368421052631579,0.21052631578947367,0.052631578947368474,45.730225,10.986185
89,0.7894736842105263,0.21052631578947367,0.0,46.28064,9.921944
90,0.0,0.2631578947368421,0.736842105263158,26.10455,16.024044
91,0.05263157894736842,0.2631578947368421,0.6842105263157895,27.369993,16.356628
92,0.10526315789473684,0.2631578947368421,0.631578947368421,28.59717,16.33762
93,0.15789473684210525,0.2631578947368421,0.5789473684210527,30.238544,16.213657
94,0.21052631578947367,0.2631578947368421,0.5263157894736843,32.005455,15.836021
95,0.2631578947368421,0.2631578947368421,0.4736842105263158,33.52584,15.899116
96,0.3157894736842105,0.2631578947368421,0.42105263157894735,34.95029,15.426642
97,0.3684210526315789,0.2631578947368421,0.368421052631579,36.51364,15.239161
98,0.42105263157894735,0.2631578947368421,0.3157894736842106,37.89812,15.081666
99,0.47368421052631576,0.2631578947368421,0.26315789473684215,39.598213,14.671582
100,0.5263157894736842,0.2631578947368421,0.21052631578947367,41.00451,14.27551
101,0.5789473684210527,0.2631578947368421,0.1578947368421053,42.700943,13.967637
102,0.631578947368421,0.2631578947368421,0.10526315789473695,44.19633,13.571494
103,0.6842105263157894,0.2631578947368421,0.052631578947368585,45.456642,13.0606785
104,0.7368421052631579,0.2631578947368421,0.0,45.920662,11.806853
105,0.0,0.3157894736842105,0.6842105263157895,26.999048,17.53813
106,0.05263157894736842,0.3157894736842105,0.631578947368421,28.234661,17.809122
107,0.10526315789473684,0.3157894736842105,0.5789473684210527,29.764597,18.112295
108,0.15789473684210525,0.3157894736842105,0.5263157894736843,31.482645,17.796265
109,0.21052631578947367,0.3157894736842105,0.4736842105263158,32.935566,17.629148
110,0.2631578947368421,0.3157894736842105,0.42105263157894735,34.468273,17.335396
111,0.3157894736842105,0.3157894736842105,0.368421052631579,36.149883,17.084328
112,0.3684210526315789,0.3157894736842105,0.3157894736842106,37.57813,16.87981
113,0.42105263157894735,0.3157894736842105,0.26315789473684215,39.274807,16.773571
114,0.47368421052631576,0.3157894736842105,0.21052631578947367,40.800003,16.359356
115,0.5263157894736842,0.3157894736842105,0.1578947368421053,42.249348,15.9098835
116,0.5789473684210527,0.3157894736842105,0.10526315789473684,44.030224,15.592445
117,0.631578947368421,0.3157894736842105,0.052631578947368474,45.174282,14.805275
118,0.6842105263157894,0.3157894736842105,1.1102230246251565e-16,45.88747,14.273276
119,0.0,0.3684210526315789,0.631578947368421,28.241777,19.110447
120,0.05263157894736842,0.3684210526315789,0.5789473684210527,29.315577,19.296417
121,0.10526315789473684,0.3684210526315789,0.5263157894736843,30.717924,19.599339
122,0.15789473684210525,0.3684210526315789,0.4736842105263158,32.293415,19.380074
123,0.21052631578947367,0.3684210526315789,0.42105263157894735,34.169918,19.306875
124,0.2631578947368421,0.3684210526315789,0.368421052631579,35.609085,18.983667
125,0.3157894736842105,0.3684210526315789,0.3157894736842106,37.267185,18.738134
126,0.3684210526315789,0.3684210526315789,0.26315789473684215,38.78897,18.676264
127,0.42105263157894735,0.3684210526315789,0.21052631578947367,40.419518,18.36669
128,0.47368421052631576,0.3684210526315789,0.1578947368421053,42.0771,17.919008
129,0.5263157894736842,0.3684210526315789,0.10526315789473695,43.6671,17.412663
130,0.5789473684210527,0.3684210526315789,0.05263157894736836,44.970592,16.90173
131,0.631578947368421,0.3684210526315789,0.0,45.91345,16.116198
132,0.0,0.42105263157894735,0.5789473684210527,29.037706,20.914093
133,0.05263157894736842,0.42105263157894735,0.5263157894736843,30.374851,21.198853
134,0.10526315789473684,0.42105263157894735,0.4736842105263158,31.780846,21.193348
135,0.15789473684210525,0.42105263157894735,0.42105263157894735,33.54242,21.018606
136,0.21052631578947367,0.42105263157894735,0.368421052631579,35.091698,20.79368
137,0.2631578947368421,0.42105263157894735,0.3157894736842106,36.6617,20.666973
138,0.3157894736842105,0.42105263157894735,0.26315789473684215,38.394,20.446787
139,0.3684210526315789,0.42105263157894735,0.21052631578947367,39.854202,20.046997
140,0.42105263157894735,0.42105263157894735,0.1578947368421053,41.58357,19.658455
141,0.47368421052631576,0.42105263157894735,0.10526315789473695,43.243195,19.343067
142,0.5263157894736842,0.42105263157894735,0.052631578947368474,44.524094,18.835306
143,0.5789473684210527,0.42105263157894735,0.0,45.654636,18.18472
144,0.0,0.47368421052631576,0.5263157894736843,30.341484,22.176472
145,0.05263157894736842,0.47368421052631576,0.4736842105263158,31.459213,22.682878
146,0.10526315789473684,0.47368421052631576,0.42105263157894735,32.82933,22.866999
147,0.15789473684210525,0.47368421052631576,0.368421052631579,34.574795,22.47422
148,0.21052631578947367,0.47368421052631576,0.3157894736842106,36.192528,22.327818
149,0.2631578947368421,0.47368421052631576,0.26315789473684215,37.880615,22.306484
150,0.3157894736842105,0.47368421052631576,0.21052631578947367,39.50576,21.83633
151,0.3684210526315789,0.47368421052631576,0.1578947368421053,41.218544,21.801678
152,0.42105263157894735,0.47368421052631576,0.10526315789473695,42.711136,21.422438
153,0.47368421052631576,0.47368421052631576,0.052631578947368474,44.23937,20.843159
154,0.5263157894736842,0.47368421052631576,0.0,44.646538,19.758568
155,0.0,0.5263157894736842,0.4736842105263158,31.172419,23.87066
156,0.05263157894736842,0.5263157894736842,0.42105263157894735,32.408165,24.05507
157,0.10526315789473684,0.5263157894736842,0.368421052631579,33.73344,24.421532
158,0.15789473684210525,0.5263157894736842,0.3157894736842106,35.58754,24.265957
159,0.21052631578947367,0.5263157894736842,0.26315789473684215,37.29549,23.782757
160,0.2631578947368421,0.5263157894736842,0.21052631578947367,38.948902,23.752203
161,0.3157894736842105,0.5263157894736842,0.1578947368421053,40.77164,23.598434
162,0.3684210526315789,0.5263157894736842,0.10526315789473695,42.501793,23.159077
163,0.42105263157894735,0.5263157894736842,0.052631578947368474,43.750282,22.896233
164,0.47368421052631576,0.5263157894736842,0.0,44.599007,22.197283
165,0.0,0.5789473684210527,0.42105263157894735,32.59685,25.232384
166,0.05263157894736842,0.5789473684210527,0.368421052631579,33.259495,25.799633
167,0.10526315789473684,0.5789473684210527,0.3157894736842105,34.7465,26.098185
168,0.15789473684210525,0.5789473684210527,0.26315789473684204,36.86531,25.804287
169,0.21052631578947367,0.5789473684210527,0.21052631578947367,38.455074,25.770819
170,0.2631578947368421,0.5789473684210527,0.1578947368421053,40.1407,25.470932
171,0.3157894736842105,0.5789473684210527,0.10526315789473684,41.84069,25.259924
172,0.3684210526315789,0.5789473684210527,0.05263157894736836,43.4128,24.78998
173,0.42105263157894735,0.5789473684210527,0.0,44.29364,24.093964
174,0.0,0.631578947368421,0.368421052631579,33.336548,27.026466
175,0.05263157894736842,0.631578947368421,0.3157894736842106,34.29168,27.286375
176,0.10526315789473684,0.631578947368421,0.26315789473684215,35.83453,27.39079
177,0.15789473684210525,0.631578947368421,0.21052631578947367,37.696472,27.447685
178,0.21052631578947367,0.631578947368421,0.1578947368421053,39.491,27.156721
179,0.2631578947368421,0.631578947368421,0.10526315789473695,41.09421,26.948622
180,0.3157894736842105,0.631578947368421,0.052631578947368474,42.592625,26.625246
181,0.3684210526315789,0.631578947368421,0.0,43.724976,25.795502
182,0.0,0.6842105263157894,0.3157894736842106,34.05322,28.393509
183,0.05263157894736842,0.6842105263157894,0.26315789473684226,35.261494,28.829943
184,0.10526315789473684,0.6842105263157894,0.21052631578947378,36.791054,28.932198
185,0.15789473684210525,0.6842105263157894,0.1578947368421053,38.551514,28.820627
186,0.21052631578947367,0.6842105263157894,0.10526315789473695,40.352074,28.577787
187,0.2631578947368421,0.6842105263157894,0.052631578947368585,41.957596,28.264776
188,0.3157894736842105,0.6842105263157894,1.1102230246251565e-16,42.991062,27.665735
189,0.0,0.7368421052631579,0.26315789473684215,34.882294,29.757996
190,0.05263157894736842,0.7368421052631579,0.21052631578947367,36.149155,30.281748
191,0.10526315789473684,0.7368421052631579,0.1578947368421053,37.61447,30.47282
192,0.15789473684210525,0.7368421052631579,0.10526315789473695,39.626923,30.281815
193,0.21052631578947367,0.7368421052631579,0.052631578947368474,41.10744,29.874949
194,0.2631578947368421,0.7368421052631579,0.0,42.137123,29.370031
195,0.0,0.7894736842105263,0.21052631578947367,35.789085,31.364002
196,0.05263157894736842,0.7894736842105263,0.1578947368421053,36.97037,31.780355
197,0.10526315789473684,0.7894736842105263,0.10526315789473684,38.57531,31.599508
198,0.15789473684210525,0.7894736842105263,0.05263157894736836,40.180916,31.2012
199,0.21052631578947367,0.7894736842105263,0.0,40.838673,30.905605
200,0.0,0.8421052631578947,0.1578947368421053,36.79545,32.818035
201,0.05263157894736842,0.8421052631578947,0.10526315789473695,37.69703,32.84188
202,0.10526315789473684,0.8421052631578947,0.052631578947368474,39.061844,32.946583
203,0.15789473684210525,0.8421052631578947,0.0,40.35516,32.556473
204,0.0,0.894736842105263,0.10526315789473695,37.161514,34.28535
205,0.05263157894736842,0.894736842105263,0.052631578947368585,38.5655,33.84234
206,0.10526315789473684,0.894736842105263,1.1102230246251565e-16,39.227737,33.654766
207,0.0,0.9473684210526315,0.052631578947368474,37.53507,34.37355
208,0.05263157894736842,0.9473684210526315,0.0,38.85112,34.290344
209,0.0,1.0,0.0,38.80207,34.453766
210,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.02862,17.453762
